asin,name,date,rating,review,sentiment,cleaned_review,bert_sentiment,review_length
B071WRP912,Patanjali-Saundarya-Aloe-Vera-150ml,2017-07-30,5,I have tried various other creams/gels on my skin for a year but nothing worked until I used this one. Acne marks started getting lighter almost within a week after using this twice a day as per instructions:),1,tried various creamsgels skin year nothing worked used one acne marks started getting lighter almost within week using twice day per instructions,1,22
B07MKNRBFS,Patanjali-Saundarya-Aloe-Vera-150ml,2018-12-18,4,"This product from patanjali can be a nightmare for your skin. Although the fragrance is good and it is a cheap product but that's all. I have normal skin and am not very prone to pimples. But after applying this gel for a couple of days, I started having pimples on my face. First I ignored, thinking it could be a result of the weather. But then the pimples started increasing. I immediately discontinued the product. But still I am unable to get rid of the pimples.",1,product patanjali nightmare skin although fragrance good cheap product thats normal skin prone pimples applying gel couple days started pimples face first ignored thinking could result weather pimples started increasing immediately discontinued product still unable get rid pimples,1,38
B07MKNRBFS,Patanjali-Saundarya-Aloe-Vera-150ml,2019-01-22,4,"I use this gel as my night cream and I am quite happy with it. It doesn't make me a beauty queen overnight, but moisturizes my skin the non-intrusive way, and thats what I need. The impact is for a short time, as it would 'naturally' be. Its a good replenishment especially in summers.Only thing I think they can improve is change the packaging and use a bit high quality one. The cap is quite sharp to open and close. This can hurt if not operated carefully. Secondly, its a tube. You usually, habitually, keep the tube inverted with cap down to take out the gel. When you open with cap down, the hard cap and not so thick gel work in conjunction and it opens with a jerk, throwing some of gel around, wasting as well as messing things around at times. I now, open the cap with cap on top and then invert the tube to take it out. I learnt after some messes. This is too much to be careful about and Patanjali sure needs to work on the packaging front of this gel.",1,use gel night cream quite happy doesnt make beauty queen overnight moisturizes skin nonintrusive way thats need impact short time would naturally good replenishment especially summersonly thing think improve change packaging use bit high quality one cap quite sharp open close hurt operated carefully secondly tube usually habitually keep tube inverted cap take gel open cap hard cap thick gel work conjunction opens jerk throwing gel around wasting well messing things around times open cap cap top invert tube take learnt messes much careful patanjali sure needs work packaging front gel,1,91
B07MKNRBFS,Patanjali-Saundarya-Aloe-Vera-150ml,2018-05-12,5,"Very very very good for skin and hair ..i really appreciate it..if you have suffer minor skin infections , pimple ,acne and hair fall problem then go for it",1,good skin hair really appreciate itif suffer minor skin infections pimple acne hair fall problem go,1,16
B07MKNRBFS,Patanjali-Saundarya-Aloe-Vera-150ml,2017-08-04,5,Good gelIt really prevents pimplesGood for all types of skinCan use as night cream as well as primer,1,good gelit really prevents pimplesgood types skincan use night cream well primer,1,12
B07MKNRBFS,Patanjali-Saundarya-Aloe-Vera-150ml,2020-07-15,4,This is the best one for my skin type. In summers I have a acne prone combination skin and in winter's I have a sensitive dry skin 🙂 it is a miracle for my skin. And it is affordable too 😁 peeps of my skin type just give it a shot. Just wash your face with low ph cleanser at night and apply it. leave it on till the next day mrng. Your skin will be so supple and soft. My acne got reduced eventually in 1month 😘,1,best one skin type summers acne prone combination skin winters sensitive dry skin miracle skin affordable peeps skin type give shot wash face low ph cleanser night apply leave till next day mrng skin supple soft acne got reduced eventually month,1,41
B07MKNRBFS,Patanjali-Saundarya-Aloe-Vera-150ml,2019-08-13,1,The product i buy for rs 90 but when i received it was charged about 140rs i donno why..After using it i got alot of pimples on my face disappointed with patanjali...👎,-1,product buy rs received charged rs donno whyafter using got alot pimples face disappointed patanjali,0,15
B07MKNRBFS,Patanjali-Saundarya-Aloe-Vera-150ml,2017-06-05,5,Using it second time... good,1,using second time good,1,4
B07MKNRBFS,Patanjali-Saundarya-Aloe-Vera-150ml,2017-06-14,5,i bought  it for 2nd time very satisfied,1,bought nd time satisfied,1,4
B07MKNRBFS,Patanjali-Saundarya-Aloe-Vera-150ml,2017-11-21,5,"Packing was fresh, overall nice. Helps the skin to feel fresh during winters. Also helpful in case of burns.Got it at 15% discount in form of amazon pay.",1,packing fresh overall nice helps skin feel fresh winters also helpful case burnsgot discount form amazon pay,1,17
B07MKNRBFS,Patanjali-Saundarya-Aloe-Vera-150ml,2017-07-30,5,I have tried various other creams/gels on my skin for a year but nothing worked until I used this one. Acne marks started getting lighter almost within a week after using this twice a day as per instructions:),1,tried various creamsgels skin year nothing worked used one acne marks started getting lighter almost within week using twice day per instructions,1,22
B07MKNRBFS,Patanjali-Saundarya-Aloe-Vera-150ml,2018-12-18,4,"This product from patanjali can be a nightmare for your skin. Although the fragrance is good and it is a cheap product but that's all. I have normal skin and am not very prone to pimples. But after applying this gel for a couple of days, I started having pimples on my face. First I ignored, thinking it could be a result of the weather. But then the pimples started increasing. I immediately discontinued the product. But still I am unable to get rid of the pimples.",1,product patanjali nightmare skin although fragrance good cheap product thats normal skin prone pimples applying gel couple days started pimples face first ignored thinking could result weather pimples started increasing immediately discontinued product still unable get rid pimples,1,38
B07MKNRBFS,Patanjali-Saundarya-Aloe-Vera-150ml,2019-01-22,4,"I use this gel as my night cream and I am quite happy with it. It doesn't make me a beauty queen overnight, but moisturizes my skin the non-intrusive way, and thats what I need. The impact is for a short time, as it would 'naturally' be. Its a good replenishment especially in summers.Only thing I think they can improve is change the packaging and use a bit high quality one. The cap is quite sharp to open and close. This can hurt if not operated carefully. Secondly, its a tube. You usually, habitually, keep the tube inverted with cap down to take out the gel. When you open with cap down, the hard cap and not so thick gel work in conjunction and it opens with a jerk, throwing some of gel around, wasting as well as messing things around at times. I now, open the cap with cap on top and then invert the tube to take it out. I learnt after some messes. This is too much to be careful about and Patanjali sure needs to work on the packaging front of this gel.",1,use gel night cream quite happy doesnt make beauty queen overnight moisturizes skin nonintrusive way thats need impact short time would naturally good replenishment especially summersonly thing think improve change packaging use bit high quality one cap quite sharp open close hurt operated carefully secondly tube usually habitually keep tube inverted cap take gel open cap hard cap thick gel work conjunction opens jerk throwing gel around wasting well messing things around times open cap cap top invert tube take learnt messes much careful patanjali sure needs work packaging front gel,1,91
B07MKNRBFS,Patanjali-Saundarya-Aloe-Vera-150ml,2018-05-12,5,"Very very very good for skin and hair ..i really appreciate it..if you have suffer minor skin infections , pimple ,acne and hair fall problem then go for it",1,good skin hair really appreciate itif suffer minor skin infections pimple acne hair fall problem go,1,16
B07MKNRBFS,Patanjali-Saundarya-Aloe-Vera-150ml,2017-08-04,5,Good gelIt really prevents pimplesGood for all types of skinCan use as night cream as well as primer,1,good gelit really prevents pimplesgood types skincan use night cream well primer,1,12
B07MKNRBFS,Patanjali-Saundarya-Aloe-Vera-150ml,2020-07-15,4,This is the best one for my skin type. In summers I have a acne prone combination skin and in winter's I have a sensitive dry skin 🙂 it is a miracle for my skin. And it is affordable too 😁 peeps of my skin type just give it a shot. Just wash your face with low ph cleanser at night and apply it. leave it on till the next day mrng. Your skin will be so supple and soft. My acne got reduced eventually in 1month 😘,1,best one skin type summers acne prone combination skin winters sensitive dry skin miracle skin affordable peeps skin type give shot wash face low ph cleanser night apply leave till next day mrng skin supple soft acne got reduced eventually month,1,41
B07MKNRBFS,Patanjali-Saundarya-Aloe-Vera-150ml,2019-08-13,1,The product i buy for rs 90 but when i received it was charged about 140rs i donno why..After using it i got alot of pimples on my face disappointed with patanjali...👎,-1,product buy rs received charged rs donno whyafter using got alot pimples face disappointed patanjali,0,15
B07MKNRBFS,Patanjali-Saundarya-Aloe-Vera-150ml,2017-06-05,5,Using it second time... good,1,using second time good,1,4
B07MKNRBFS,Patanjali-Saundarya-Aloe-Vera-150ml,2017-06-14,5,i bought  it for 2nd time very satisfied,1,bought nd time satisfied,1,4
B07MKNRBFS,Patanjali-Saundarya-Aloe-Vera-150ml,2017-11-21,5,"Packing was fresh, overall nice. Helps the skin to feel fresh during winters. Also helpful in case of burns.Got it at 15% discount in form of amazon pay.",1,packing fresh overall nice helps skin feel fresh winters also helpful case burnsgot discount form amazon pay,1,17
B07MKNRBFS,Patanjali-Saundarya-Aloe-Vera-150ml,2017-07-30,5,I have tried various other creams/gels on my skin for a year but nothing worked until I used this one. Acne marks started getting lighter almost within a week after using this twice a day as per instructions:),1,tried various creamsgels skin year nothing worked used one acne marks started getting lighter almost within week using twice day per instructions,1,22
B086VPB9WT,Dettol-Disinfectant-Multi-Use-Hygiene-Liquid,2018-06-11,1,Was delivered the incorrect product variant.I purchased the Pine fragrance—I received the lime variant instead.It's not a small difference. It matters to me. I hate the smell.,-1,delivered incorrect product varianti purchased pine fragrancei received lime variant insteadits small difference matters hate smell,0,16
B086VPB9WT,Dettol-Disinfectant-Multi-Use-Hygiene-Liquid,2019-02-20,5,Best. Smells awesome. And It's Dettol. So I can trust it blindly.,1,best smells awesome dettol trust blindly,1,6
B086VPB9WT,Dettol-Disinfectant-Multi-Use-Hygiene-Liquid,2017-08-15,4,"I mainly use this for spraying on bugs n spiders at house, mixed with water and vinegar. Sometimes for bath and washing baby clothes. Safe on hands and overall a useful product.",1,mainly use spraying bugs n spiders house mixed water vinegar sometimes bath washing baby clothes safe hands overall useful product,1,20
B086VPB9WT,Dettol-Disinfectant-Multi-Use-Hygiene-Liquid,2018-07-12,4,"Good fresh smell, but be sure to dilute this before using.Useful on disinfecting things like Clothes, bathing, door handles or even on your smartphone's screen if its really dirty just clean it with damp cloth apply little of this. Always dilute before use. For stronger applications use the brown one.",1,good fresh smell sure dilute usinguseful disinfecting things like clothes bathing door handles even smartphones screen really dirty clean damp cloth apply little always dilute use stronger applications use brown one,1,31
B086VPB9WT,Dettol-Disinfectant-Multi-Use-Hygiene-Liquid,2020-06-18,5,"Dettol is always the best...this new disinfectant cleanser is good for cleaning household things... I divide the bottle in three parts & add water in it to make 3 liters . With spray holder bottle I spray on the things which comes thru delivery, household goods& of course doors & handles...like it ...moreover it’s a pack of two. Value for money..",1,dettol always bestthis new disinfectant cleanser good cleaning household things divide bottle three parts add water make liters spray holder bottle spray things comes thru delivery household goods course doors handleslike moreover pack two value money,1,36
